EUR/USD Close,USD/JPY Close,USD/CHF Close,GBP/USD Close,USD/CAD Close,EUR/GBP Close,EUR/JPY Close,EUR/CHF Close,AUD/USD Close,GBP/JPY Close,CHF/JPY Close,GBP/CHF Close,NZD/USD Close
1.3188,86.756,0.9156,1.6234,0.9921,0.8121,114.421,1.2077,1.0395,140.828,94.732,1.4867,0.8283
1.3219,86.7,0.9156,1.623,0.9934,0.8121,114.47,1.2078,1.0403,140.76,94.7,1.4852,0.8278
1.3177,87.203,0.9184,1.6244,0.9857,0.8111,114.92,1.21,1.0496,141.64,94.942,1.4919,0.8327
1.305,87.25,0.9267,1.6093,0.9878,0.8109,113.884,1.2091,1.0462,140.41,94.158,1.4913,0.8274
1.308,88.12,0.9239,1.6076,0.9869,0.8136,115.26,1.2085,1.048,141.657,95.36,1.4852,0.8318
1.3106,87.77,0.9221,1.6103,0.986,0.8138,115.071,1.2083,1.0498,141.399,95.21,1.4846,0.8365
1.3083,87.173,0.924,1.6055,0.9868,0.8147,114.059,1.2088,1.0497,139.95,94.343,1.4834,0.837
1.3064,87.77,0.9251,1.6025,0.9874,0.8151,114.68,1.2086,1.0509,140.666,94.863,1.4826,0.839
1.3254,88.56,0.915,1.6151,0.9839,0.8205,117.38,1.2125,1.0594,143.02,96.772,1.4779,0.8444
1.3334,89.198,0.9138,1.6119,0.9843,0.8271,118.94,1.2186,1.053,143.791,97.61,1.473,0.8364
1.3387,89.4,0.9211,1.6089,0.9835,0.8319,119.68,1.2333,1.0571,143.834,97.04,1.4821,0.8412
1.3311,88.87,0.9313,1.6064,0.9841,0.8285,118.3,1.2399,1.056,142.753,95.4,1.4962,0.8396
1.3282,88.35,0.9314,1.5995,0.9859,0.8303,117.4,1.2373,1.0574,141.374,94.86,1.4898,0.8413
1.3374,89.95,0.933,1.6,0.9852,0.8355,120.3,1.2478,1.0541,143.928,96.4,1.4929,0.8413
1.3318,90.08,0.9343,1.5872,0.9922,0.839,119.98,1.2444,1.0508,142.985,96.41,1.4829,0.8362
1.3317,89.74,0.9321,1.5825,0.9929,0.8413,119.495,1.2413,1.0516,142.026,96.255,1.4751,0.836
1.3313,88.7,0.929,1.5826,0.9926,0.8411,118.09,1.2371,1.0563,140.379,95.44,1.4708,0.8408
1.3315,88.68,0.9295,1.5842,0.9991,0.8403,118.129,1.2377,1.0547,140.527,95.417,1.4723,0.8413
1.3375,90.13,0.928,1.579,1.0027,0.8469,120.6,1.2414,1.0468,142.35,97.14,1.4655,0.8387
1.3458,90.9,0.9268,1.5805,1.0063,0.8514,122.389,1.2474,1.0424,143.726,98.1,1.4649,0.8375
1.3454,90.753,0.9264,1.5693,1.0063,0.8572,122.107,1.2462,1.0408,142.43,97.956,1.4538,0.8322
1.3491,90.74,0.9218,1.5759,1.0022,0.8561,122.46,1.2437,1.0462,143.047,98.44,1.4527,0.8378
1.3566,91.129,0.9108,1.5805,1.0014,0.8582,123.643,1.2356,1.0409,144.035,100.052,1.4395,0.8357
1.3577,91.49,0.91,1.5858,0.9975,0.856,124.217,1.2353,1.0429,145.088,100.526,1.4431,0.8394
1.3651,92.8,0.9071,1.5705,0.9973,0.8693,126.7,1.2386,1.04,145.734,102.28,1.4247,0.8446
1.3511,92.27,0.9083,1.5762,0.9983,0.857,124.685,1.2274,1.0428,145.45,101.572,1.4319,0.8433
1.3584,93.535,0.9083,1.5659,0.9962,0.8674,127.08,1.2338,1.0404,146.45,102.97,1.4221,0.8454
1.3522,93.542,0.9098,1.5667,0.9953,0.863,126.488,1.2304,1.0317,146.566,102.793,1.4253,0.8427
1.3396,93.58,0.9186,1.5703,0.9982,0.8531,125.36,1.2305,1.0282,146.967,101.884,1.4422,0.8322
1.3363,92.71,0.917,1.5795,1.0027,0.8459,123.95,1.2257,1.0318,146.48,101.116,1.4486,0.8351
1.3398,93.92,0.9188,1.5663,1.0041,0.8554,125.839,1.2311,1.0274,147.09,102.208,1.4392,0.8364
1.3447,93.585,0.9175,1.5652,1.0027,0.8591,125.84,1.2335,1.0304,146.46,101.99,1.436,0.84
1.345,93.46,0.9172,1.5537,1.002,0.8653,125.702,1.2338,1.0344,145.201,101.868,1.4254,0.8407
1.3354,92.91,0.9223,1.5489,1.0008,0.8621,124.082,1.2314,1.0353,143.92,100.71,1.4287,0.8489
1.3362,93.472,0.9216,1.5516,1.0061,0.8612,124.912,1.2313,1.0301,145.028,101.406,1.4298,0.8448
1.3349,93.938,0.9234,1.5463,1.0109,0.8631,125.407,1.2329,1.0296,145.27,101.703,1.4281,0.8447
1.339,93.53,0.9226,1.5425,1.0117,0.868,125.21,1.2355,1.0352,144.281,101.37,1.4232,0.8469
1.3283,93.735,0.9275,1.5245,1.0173,0.8712,124.512,1.2321,1.0247,142.915,101.03,1.414,0.834
1.3182,93.202,0.9314,1.5249,1.0185,0.8644,122.871,1.2282,1.0248,142.126,100.025,1.4207,0.8337
1.3184,93.41,0.9297,1.5246,1.0207,0.8646,123.14,1.226,1.0328,142.419,100.444,1.4178,0.838
1.3089,91.265,0.9293,1.5195,1.0256,0.8613,119.448,1.2165,1.0312,138.666,98.18,1.4122,0.8375
1.3054,92.06,0.9325,1.5123,1.0261,0.8631,120.179,1.2173,1.0233,139.21,98.72,1.4102,0.8256
1.3136,92.229,0.9303,1.5156,1.023,0.8666,121.14,1.2218,1.0233,139.75,99.12,1.4099,0.8269
1.3064,92.66,0.9369,1.5158,1.0305,0.8617,121.05,1.2242,1.0217,140.475,98.88,1.4204,0.827
1.3024,93.53,0.9428,1.5025,1.027,0.8667,121.84,1.2275,1.0197,140.575,99.224,1.4162,0.8246
1.3017,93.434,0.9411,1.5108,1.0278,0.8617,121.626,1.2252,1.0187,141.165,99.263,1.422,0.8268
1.3039,93.274,0.9413,1.5117,1.0274,0.8626,121.65,1.2277,1.0247,141.009,99.07,1.423,0.8316
1.2991,94.05,0.9477,1.5033,1.0315,0.864,122.188,1.2309,1.0238,141.396,99.231,1.4245,0.8285
1.3106,94.825,0.9425,1.5013,1.0288,0.873,124.29,1.2351,1.027,142.366,100.593,1.4151,0.8283
1.2997,96.081,0.952,1.4918,1.0295,0.871,124.876,1.2372,1.0228,143.339,100.906,1.4202,0.8206
1.3031,96.27,0.948,1.4917,1.027,0.8736,125.505,1.2357,1.0265,143.654,101.563,1.4143,0.8256
1.3034,96.05,0.9465,1.4905,1.0261,0.8742,125.2,1.2342,1.0321,143.174,101.43,1.411,0.8254
1.296,96.05,0.9522,1.4928,1.0272,0.8681,124.5,1.2343,1.0308,143.378,100.86,1.4214,0.8261
1.3005,96.107,0.9466,1.5083,1.0222,0.8621,124.984,1.2311,1.0378,144.958,101.515,1.4277,0.8213
1.3059,95.363,0.9392,1.5095,1.019,0.865,124.532,1.2265,1.0406,143.953,101.521,1.4177,0.8271
1.2934,95.19,0.9461,1.5093,1.0223,0.8568,123.1,1.2237,1.0389,143.65,100.613,1.4281,0.8243
1.2888,94.99,0.9472,1.5098,1.0272,0.8535,122.425,1.2206,1.0366,143.428,100.27,1.4302,0.824
1.294,96.04,0.9439,1.5109,1.0251,0.8565,124.33,1.2216,1.0379,145.156,101.75,1.426,0.8223
1.2904,94.898,0.9466,1.5177,1.024,0.8503,122.474,1.2217,1.0446,144.025,100.238,1.4364,0.8325
1.2981,94.43,0.9406,1.5238,1.0232,0.852,122.64,1.2213,1.0442,143.95,100.41,1.4333,0.8355
1.2857,94.082,0.9483,1.5181,1.0212,0.8469,120.97,1.2192,1.0461,142.844,99.19,1.4397,0.8355
1.2858,94.55,0.9481,1.5159,1.0166,0.8482,121.595,1.2192,1.0484,143.35,99.728,1.4374,0.8388
1.277,94.425,0.9545,1.5124,1.0163,0.8443,120.569,1.2188,1.0446,142.803,98.925,1.4436,0.8371
1.2817,94.08,0.9495,1.519,1.0158,0.8437,120.62,1.2172,1.0412,142.98,99.113,1.4423,0.8364
1.2813,94.197,0.9494,1.5189,1.0176,0.8435,120.68,1.2167,1.0408,143.078,99.183,1.442,0.8359
1.2845,93.359,0.9469,1.5229,1.0168,0.8434,119.927,1.2163,1.042,142.18,98.588,1.4421,0.8371
1.2814,93.382,0.9492,1.5105,1.0148,0.848,119.662,1.2163,1.0445,141.059,98.37,1.4338,0.8414
1.2846,92.77,0.9446,1.5146,1.0148,0.8481,119.22,1.2136,1.0453,140.563,98.234,1.4309,0.8415
1.2933,96.17,0.9397,1.5234,1.0123,0.8488,124.368,1.2154,1.0427,146.49,102.319,1.4318,0.8418
1.301,97.77,0.933,1.5336,1.0162,0.8482,127.2,1.2139,1.0394,149.946,104.779,1.4309,0.8431
1.2995,99.312,0.9356,1.5245,1.0177,0.8524,129.059,1.2163,1.0405,151.4,106.096,1.4268,0.8454
1.3083,99,0.9323,1.5319,1.0159,0.8538,129.525,1.22,1.0485,151.664,106.166,1.4285,0.8518
1.3057,99.77,0.933,1.5324,1.0142,0.8521,130.29,1.2187,1.0543,152.909,106.93,1.4297,0.8575
1.3111,99.82,0.9301,1.5391,1.0099,0.8518,130.879,1.2197,1.0546,153.647,107.28,1.4319,0.8632
1.3103,98.561,0.9282,1.5352,1.0139,0.8534,129.15,1.2164,1.0507,151.3,106.152,1.4251,0.8584
1.304,97.182,0.9317,1.5282,1.0255,0.8532,126.735,1.215,1.0313,148.511,104.286,1.4238,0.8393
1.3184,97.56,0.9218,1.5373,1.0204,0.8576,128.64,1.2155,1.0392,149.989,105.82,1.4169,0.85
1.3022,97.841,0.9328,1.5237,1.0266,0.8544,127.405,1.2148,1.0295,149.085,104.869,1.4216,0.8441
1.3053,98.171,0.9318,1.5278,1.0257,0.8542,128.151,1.2167,1.0299,149.98,105.3,1.424,0.8415
1.3053,99.51,0.9336,1.5229,1.0265,0.8573,129.85,1.2186,1.0257,151.56,106.58,1.4215,0.8419
1.306,99.343,0.9342,1.5286,1.0259,0.8544,129.77,1.2205,1.0271,151.871,106.3,1.4282,0.8418
1.2996,99.455,0.945,1.5243,1.0264,0.8527,129.276,1.2285,1.026,151.598,105.219,1.4408,0.8408
1.3018,99.48,0.9467,1.5269,1.0253,0.8526,129.53,1.2325,1.0284,151.9,105.06,1.4456,0.8479
1.3005,99.26,0.9447,1.543,1.0206,0.8427,129.15,1.2287,1.0288,153.221,105.11,1.4578,0.8504
1.303,98.08,0.9426,1.5485,1.0164,0.8415,127.807,1.2281,1.0283,151.895,104.042,1.4596,0.8487
1.3093,97.99,0.9374,1.5493,1.0109,0.8451,128.31,1.2277,1.0353,151.806,104.503,1.4525,0.857
1.3167,97.52,0.9297,1.5533,1.0073,0.8477,128.41,1.2242,1.0367,151.45,104.89,1.444,0.8569
1.3175,97.292,0.9275,1.5558,1.0082,0.8468,128.17,1.2223,1.0269,151.359,104.88,1.4433,0.8487
1.3063,97.92,0.9347,1.5536,1.008,0.8407,127.95,1.2211,1.025,152.15,104.79,1.4521,0.8495
1.3114,98.99,0.9354,1.5563,1.0073,0.8426,129.87,1.227,1.0315,154.106,105.8,1.4564,0.8543
1.3075,99.36,0.9383,1.5542,1.0068,0.8412,129.92,1.2266,1.0251,154.432,105.86,1.4582,0.8516
1.3073,99.01,0.9404,1.5479,1.0045,0.8445,129.433,1.2295,1.0178,153.257,105.263,1.4558,0.8454
1.3154,98.956,0.935,1.5537,1.0031,0.8465,130.17,1.2302,1.0161,153.73,105.792,1.4534,0.8383
1.3033,100.606,0.9477,1.5446,1.007,0.8436,131.116,1.2356,1.0077,155.394,106.09,1.4645,0.8371
1.2985,101.57,0.9571,1.5359,1.011,0.8453,131.902,1.2428,1.001,156.03,106.11,1.4699,0.83
1.2968,101.87,0.9577,1.5296,1.0109,0.8477,132.1,1.2421,0.9953,155.818,106.34,1.4652,0.8245
1.294,102.26,0.9653,1.5227,1.0172,0.8497,132.33,1.2493,0.9889,155.72,105.91,1.4699,0.8188
1.288,102.337,0.9659,1.5221,1.0171,0.8462,131.82,1.2442,0.9881,155.76,105.93,1.4703,0.8224
1.2874,102.293,0.9636,1.5269,1.0189,0.8431,131.713,1.2408,0.9804,156.194,106.129,1.4715,0.8152
1.2829,103.29,0.9729,1.5162,1.0291,0.846,132.51,1.2481,0.9722,156.599,106.15,1.4748,0.8061
1.2887,102.335,0.9661,1.5259,1.0234,0.8444,131.879,1.2454,0.9817,156.18,105.875,1.4748,0.8169
1.2909,102.48,0.9697,1.5155,1.0262,0.8518,132.295,1.2519,0.9807,155.32,105.656,1.4697,0.8163
1.2852,102.766,0.9774,1.5043,1.0377,0.8542,132.08,1.2562,0.9693,154.58,105.12,1.4704,0.8065
1.2931,101.86,0.9687,1.5103,1.0302,0.8563,131.747,1.2529,0.9739,153.867,105.138,1.463,0.8143
1.2934,101.1,0.9611,1.5124,1.0323,0.8551,130.76,1.2432,0.9651,152.896,105.16,1.4538,0.8089
1.2929,101.15,0.9645,1.5091,1.0328,0.8566,130.76,1.2471,0.9626,152.646,104.857,1.4555,0.8081
1.2871,102.14,0.9737,1.5054,1.0393,0.8548,131.45,1.2536,0.9635,153.76,104.851,1.4663,0.8094
1.2936,101.121,0.962,1.5127,1.0353,0.8551,130.832,1.245,0.9638,152.97,105.074,1.4558,0.8131
1.3047,100.693,0.9529,1.5232,1.03,0.8564,131.38,1.2434,0.967,153.389,105.655,1.4514,0.808
1.2997,100.48,0.9567,1.5193,1.0359,0.8554,130.59,1.2435,0.9573,152.65,105.012,1.4536,0.7946
1.3074,99.466,0.9467,1.5317,1.0275,0.8535,130.035,1.2376,0.9758,152.38,105.03,1.4503,0.8084
1.3082,100.119,0.9469,1.5306,1.0343,0.8546,130.98,1.2387,0.9644,153.27,105.71,1.4495,0.8007
1.3094,99.16,0.9416,1.5404,1.0343,0.8499,129.87,1.233,0.9539,152.74,105.307,1.4505,0.7945
1.3243,97.06,0.9296,1.5606,1.026,0.8486,128.568,1.2312,0.9607,151.475,104.408,1.4508,0.8028
1.3216,97.46,0.9364,1.5551,1.0194,0.8498,128.81,1.2376,0.9502,151.556,104.06,1.4562,0.7886
1.3257,98.756,0.933,1.5578,1.0186,0.8509,130.917,1.237,0.9473,153.838,105.823,1.4535,0.7905
1.3305,96.02,0.9249,1.5642,1.0189,0.8505,127.782,1.2311,0.9451,150.217,103.769,1.4473,0.7882
1.3332,95.77,0.9204,1.5676,1.0214,0.8505,127.68,1.2273,0.9468,150.13,104.031,1.4429,0.7959
1.3366,94.806,0.9214,1.57,1.0171,0.8512,126.718,1.2313,0.9619,148.866,102.896,1.4465,0.8071
1.3348,94.374,0.9213,1.5705,1.0171,0.8496,125.973,1.2298,0.9589,148.216,102.407,1.4471,0.8059
1.3376,94.46,0.9222,1.5733,1.0176,0.85,126.36,1.2335,0.9571,148.617,102.42,1.4509,0.8005
1.3401,95.212,0.9195,1.5647,1.0202,0.8563,127.606,1.2325,0.9483,148.985,103.52,1.4385,0.7997
1.3277,96.723,0.9302,1.5493,1.0266,0.8569,128.428,1.2352,0.9328,149.84,103.953,1.4413,0.788
1.322,97.354,0.9273,1.5487,1.0374,0.8535,128.7,1.226,0.9192,150.77,104.977,1.4361,0.7749
1.3124,97.716,0.9343,1.5422,1.0452,0.8509,128.241,1.2262,0.9233,150.696,104.565,1.4409,0.7764
1.313,97.59,0.9326,1.5446,1.0476,0.85,128.15,1.2246,0.9277,150.747,104.63,1.4406,0.7766
1.3097,97.77,0.9373,1.5434,1.0506,0.8486,128.07,1.2276,0.9267,150.911,104.3,1.4463,0.7739
1.3012,97.79,0.9424,1.5325,1.0471,0.849,127.26,1.2264,0.9278,149.85,103.74,1.4443,0.779
1.3043,98.261,0.9444,1.5264,1.0473,0.8544,128.165,1.232,0.928,149.981,104.034,1.4417,0.7787
1.3015,99.18,0.9446,1.5208,1.0511,0.8557,129.086,1.2296,0.9141,150.823,104.96,1.4365,0.7748
1.3063,99.555,0.9449,1.5215,1.0497,0.8585,130.05,1.2344,0.9228,151.47,105.337,1.4378,0.7807
1.2978,100.58,0.9504,1.516,1.054,0.856,130.54,1.2335,0.9145,152.47,105.8,1.4407,0.7746
1.3006,99.94,0.9466,1.5281,1.051,0.8511,129.983,1.2314,0.9088,152.7,105.55,1.4466,0.7775
1.2918,100.02,0.9559,1.5075,1.0518,0.8569,129.21,1.2349,0.9161,150.77,104.6,1.4412,0.7841
1.283,101.135,0.963,1.4902,1.0569,0.8608,129.75,1.2357,0.9059,150.713,104.99,1.4351,0.7713
1.2868,100.99,0.9634,1.4951,1.0559,0.8607,129.966,1.2398,0.9124,150.987,104.81,1.4405,0.7804
1.2787,100.97,0.9723,1.4875,1.0523,0.8594,129.12,1.2432,0.9192,150.215,103.83,1.4464,0.786
1.3023,99.52,0.9534,1.493,1.0505,0.863,129.137,1.2437,0.9114,149.59,103.81,1.4407,0.7795
1.3114,98.846,0.945,1.5205,1.0379,0.8621,129.623,1.2392,0.9182,150.29,104.58,1.4368,0.7837
1.3065,99.36,0.946,1.5103,1.0393,0.8649,129.812,1.2359,0.9057,150.06,105.016,1.4287,0.7786
1.3069,99.328,0.9456,1.5107,1.0427,0.8653,129.818,1.236,0.9059,149.996,105.008,1.4282,0.7786
1.316,99.096,0.9395,1.5151,1.0369,0.8685,130.43,1.2367,0.9256,150.151,105.45,1.4234,0.7896
1.3119,99.604,0.9409,1.5212,1.0415,0.8623,130.665,1.2345,0.9225,151.514,105.83,1.4314,0.7893
1.3105,100.46,0.9445,1.5217,1.0381,0.8612,131.66,1.238,0.9165,152.85,106.32,1.4372,0.7898
1.3142,100.32,0.9405,1.5269,1.0363,0.8604,131.85,1.236,0.9195,153.17,106.64,1.436,0.7942
1.3186,99.54,0.936,1.5351,1.0338,0.8588,131.24,1.2344,0.9244,152.805,106.292,1.4374,0.7958
1.3221,99.49,0.9351,1.5377,1.0286,0.8597,131.54,1.2363,0.9289,152.98,106.37,1.4378,0.7993
1.3196,100.314,0.9376,1.5312,1.0317,0.8616,132.389,1.2371,0.9158,153.58,106.968,1.4355,0.7931
1.3291,99.037,0.9282,1.5424,1.0256,0.8616,131.636,1.2339,0.9276,152.766,106.675,1.4319,0.8093
1.3281,98.192,0.9282,1.5389,1.027,0.8629,130.41,1.2329,0.9269,151.116,105.76,1.4284,0.8089
1.3265,97.837,0.9303,1.5352,1.0259,0.864,129.792,1.2342,0.9197,150.195,105.145,1.4282,0.8024
1.3262,97.98,0.9295,1.5245,1.0304,0.8699,129.96,1.2329,0.9067,149.369,105.39,1.4172,0.7978
1.3301,97.92,0.9256,1.5211,1.0269,0.8744,130.26,1.2313,0.8989,148.947,105.75,1.4077,0.7988
1.3206,99.55,0.9365,1.512,1.0346,0.8733,131.47,1.2367,0.8923,150.55,106.31,1.4159,0.7871
1.3281,98.84,0.9293,1.5279,1.0391,0.8692,131.28,1.2343,0.89,151.02,106.34,1.42,0.7835
1.3258,98.359,0.9278,1.5353,1.0362,0.8635,130.4,1.2302,0.8912,150.99,105.966,1.4246,0.7804
1.3309,97.7,0.9252,1.5354,1.037,0.8667,130.03,1.2319,0.8991,150,105.536,1.421,0.7909
1.3339,96.46,0.9211,1.5493,1.042,0.8609,128.68,1.2289,0.899,149.44,104.685,1.4272,0.7958
1.338,96.69,0.9201,1.5534,1.0324,0.8612,129.377,1.2311,0.9112,150.18,105.075,1.429,0.8018
1.3344,96.217,0.9216,1.5511,1.0288,0.8602,128.4,1.2299,0.9193,149.244,104.35,1.4299,0.8045
1.3308,96.671,0.9248,1.5469,1.0297,0.8601,128.659,1.2306,0.9153,149.532,104.512,1.4305,0.8007
1.3264,98.132,0.9326,1.5454,1.0337,0.8582,130.168,1.2372,0.9112,151.634,105.19,1.4411,0.7967
1.3259,98.14,0.9348,1.5508,1.0329,0.8548,130.09,1.2392,0.9137,152.192,104.96,1.4497,0.8033
1.3355,97.332,0.9256,1.5646,1.03,0.8535,130,1.2362,0.9134,152.286,105.136,1.4483,0.807
1.3332,97.52,0.9263,1.562,1.0335,0.8534,130.03,1.2352,0.9183,152.341,105.26,1.4471,0.81
1.334,97.615,0.9237,1.5653,1.0342,0.8522,130.227,1.2324,0.9123,152.8,105.659,1.4461,0.8079
1.3419,97.26,0.9172,1.5672,1.0385,0.8561,130.522,1.2307,0.9091,152.42,106,1.4375,0.7987
1.3365,97.8,0.9219,1.5679,1.0463,0.8523,130.72,1.2322,0.9003,153.33,106.05,1.4456,0.7869
1.335,98.703,0.9238,1.5583,1.0517,0.8567,131.781,1.2333,0.9009,153.815,106.829,1.4394,0.7826
1.3383,98.61,0.9207,1.5583,1.0497,0.8587,131.98,1.2324,0.9035,153.64,107.085,1.4349,0.7813
1.3375,98.46,0.922,1.5582,1.0501,0.8583,131.694,1.2332,0.9031,153.395,106.762,1.4367,0.7851
1.3389,97.061,0.9177,1.5543,1.0477,0.8613,129.958,1.2289,0.8994,150.89,105.752,1.4265,0.7797
1.3341,97.71,0.9216,1.5526,1.0478,0.8592,130.36,1.2296,0.8946,151.69,105.99,1.4308,0.7795
1.3243,98.213,0.9306,1.5504,1.0529,0.8541,130.07,1.2325,0.8931,152.279,105.521,1.4428,0.777
1.3216,98.154,0.9302,1.5493,1.0536,0.8529,129.732,1.2295,0.8896,151.994,105.48,1.4412,0.7727
1.3184,99.37,0.9343,1.5532,1.0556,0.8488,131.011,1.2326,0.8965,154.33,106.28,1.4518,0.7794
1.3171,99.54,0.9363,1.5566,1.053,0.846,131.11,1.2334,0.9054,154.93,106.28,1.4574,0.7796
1.3212,99.63,0.9355,1.5627,1.049,0.8452,131.64,1.2359,0.917,155.715,106.49,1.4617,0.791
1.3117,100.13,0.9446,1.5588,1.0502,0.8415,131.35,1.2392,0.9133,156.078,105.97,1.4725,0.7892
1.3178,99.05,0.9374,1.563,1.0406,0.843,130.53,1.2355,0.9186,154.8,105.63,1.4652,0.7997
1.3257,99.58,0.9322,1.5697,1.0374,0.8445,132.02,1.2357,0.923,156.317,106.8,1.4631,0.8015
1.3269,100.32,0.9345,1.5732,1.0346,0.8434,133.113,1.24,0.9314,157.835,107.334,1.4703,0.8069
1.3308,99.947,0.9298,1.5822,1.0318,0.8411,133.013,1.2378,0.9327,158.12,107.43,1.4714,0.8079
1.33,99.44,0.9303,1.5805,1.0324,0.8414,132.26,1.2374,0.9262,157.155,106.878,1.4703,0.8138
1.3303,99.24,0.9292,1.5875,1.0347,0.8378,132.01,1.2361,0.9245,157.53,106.79,1.4753,0.814
1.3336,99.066,0.927,1.5899,1.0323,0.8387,132.13,1.2364,0.9313,157.537,106.85,1.4739,0.8163
1.3354,99.14,0.9262,1.5903,1.0295,0.8396,132.395,1.2368,0.9355,157.63,107.023,1.4729,0.8241
1.3529,97.893,0.9117,1.6146,1.0223,0.8377,132.45,1.2334,0.9519,158.072,107.35,1.4719,0.8371
1.3529,99.37,0.9103,1.6036,1.026,0.8436,134.451,1.2315,0.9436,159.34,109.134,1.46,0.8368
1.3522,99.33,0.9106,1.6017,1.0298,0.8442,134.33,1.2314,0.9403,159.125,109.06,1.4587,0.8373
1.3497,98.76,0.9105,1.6051,1.028,0.8409,133.31,1.2293,0.9442,158.514,108.45,1.4617,0.8374
1.347,98.74,0.9128,1.6004,1.0303,0.8415,133.02,1.2297,0.939,158.04,108.16,1.4608,0.828
1.3528,98.45,0.9089,1.6084,1.0312,0.841,133.21,1.2296,0.9367,158.356,108.3,1.4617,0.8246
1.348,98.849,0.9106,1.6032,1.0312,0.8407,133.26,1.2274,0.9351,158.47,108.54,1.4596,0.8277
1.3521,98.2,0.9054,1.6144,1.0301,0.8375,132.79,1.2247,0.9315,158.531,108.41,1.4619,0.8275
1.3519,98.203,0.9058,1.6183,1.0299,0.8374,132.762,1.2247,0.9314,158.517,108.381,1.4622,0.8277
1.3534,97.79,0.9051,1.6204,1.0323,0.8352,132.372,1.2256,0.9396,158.476,108.007,1.4673,0.8268
1.3587,97.372,0.9021,1.62291,1.0325,0.837,132.309,1.2257,0.9385,158.03,107.92,1.4639,0.8308
1.3617,97.275,0.8995,1.61567,1.0323,0.8428,132.47,1.2251,0.94,157.18,108.127,1.4532,0.8291
1.3554,97.42,0.9069,1.6023,1.0296,0.8458,132.04,1.2294,0.9427,156.1,107.391,1.4531,0.8321
1.3574,96.89,0.9037,1.6088,1.0311,0.8436,131.517,1.2269,0.9431,155.853,107.17,1.4543,0.832
1.3575,96.964,0.9038,1.6085,1.0364,0.8438,131.653,1.2271,0.9436,155.994,107.271,1.4538,0.8295
1.3518,97.34,0.9103,1.5955,1.0389,0.8473,131.58,1.2308,0.9443,155.287,106.89,1.4527,0.83
1.3527,98.24,0.911,1.5975,1.0393,0.8467,132.9,1.2326,0.9459,156.932,107.82,1.4554,0.829
1.355,98.48,0.9113,1.59551,1.0352,0.8492,133.45,1.2349,0.9467,157.12,108.04,1.4539,0.8322
1.3565,98.53,0.9099,1.59904,1.0349,0.8482,133.665,1.2341,0.9498,157.564,108.264,1.4552,0.8372
1.3517,98.329,0.9129,1.5995,1.0378,0.845,132.93,1.2342,0.9507,157.284,107.698,1.4604,0.8365
1.3528,98.754,0.9134,1.5948,1.0331,0.8482,133.618,1.2358,0.9546,157.513,108.09,1.4567,0.8423
1.3675,97.89,0.902,1.61595,1.0292,0.8462,133.867,1.2336,0.9625,158.192,108.51,1.4576,0.8493
1.3678,97.84,0.9019,1.6165,1.0294,0.8462,133.86,1.234,0.9667,158.16,108.45,1.458,0.8483
1.3678,98.2,0.9018,1.6146,1.03,0.8471,134.33,1.2337,0.9655,158.559,108.871,1.4561,0.8456
1.3778,98.1,0.8949,1.6229,1.0287,0.8489,135.16,1.2331,0.9706,159.215,109.597,1.4526,0.8515
1.3779,97.3,0.8918,1.6168,1.0385,0.8521,134.09,1.229,0.9625,157.31,109.08,1.4418,0.8394
1.3801,97.28,0.8921,1.6203,1.0425,0.8518,134.272,1.2313,0.9616,157.63,109.036,1.4453,0.8353
1.3809,97.38,0.892,1.6179,1.0452,0.8535,134.471,1.232,0.9582,157.52,109.13,1.4431,0.8282
1.3803,97.65,0.8943,1.6157,1.0438,0.8541,134.76,1.2344,0.9579,157.76,109.16,1.4449,0.83
1.3742,98.17,0.8986,1.6038,1.0463,0.8567,134.91,1.2355,0.9478,157.44,109.188,1.4416,0.8252
1.3728,98.583,0.8996,1.6031,1.0478,0.8562,135.345,1.235,0.9469,158.03,109.57,1.442,0.8233
1.3585,98.32,0.9064,1.6036,1.042,0.8471,133.61,1.2319,0.9457,157.668,108.45,1.4538,0.8265
1.3489,98.766,0.9123,1.5922,1.0426,0.8471,133.238,1.2307,0.9435,157.267,108.236,1.4529,0.8231
1.3519,98.59,0.9093,1.5971,1.0419,0.8464,133.28,1.2294,0.9509,157.44,108.39,1.4521,0.8282
1.3471,98.56,0.9136,1.6047,1.0454,0.8395,132.772,1.2308,0.9499,158.14,107.864,1.4658,0.8317
1.3521,98.69,0.9116,1.6081,1.0417,0.8407,133.46,1.2327,0.9528,158.719,108.23,1.4659,0.8388
1.342,97.88,0.9157,1.6077,1.0455,0.8347,131.385,1.229,0.9446,157.354,106.89,1.4721,0.8315
1.336,99.14,0.922,1.6006,1.0479,0.8345,132.45,1.232,0.9379,158.698,107.49,1.476,0.8242
1.3408,99.205,0.9191,1.5986,1.0474,0.8385,133.024,1.2325,0.9356,158.59,107.91,1.4693,0.8247
1.3428,99.68,0.9177,1.5897,1.0493,0.8447,133.86,1.2325,0.9296,158.45,108.6,1.4587,0.82
1.3462,99.375,0.915,1.6028,1.0457,0.8399,133.778,1.2318,0.9329,159.281,108.603,1.4665,0.8257
1.346,100,0.9161,1.6063,1.0472,0.8378,134.61,1.2331,0.9321,160.625,109.14,1.4714,0.8278
1.3493,100.19,0.9147,1.6116,1.0445,0.8372,135.18,1.2344,0.9369,161.442,109.5,1.4743,0.8337
